Date,Ensemble,Equity,Bonds,60/40
2020-06-01,-0.6656258475416108,-1.6347922974684101,-0.6782851570341446,-1.2521894412947039
2020-06-02,-0.6656258475416108,-1.6347922974684101,-0.6782851570341446,-1.2521894412947039
2020-06-03,-0.6579119081429835,-1.6347922974684101,-0.6782851570341446,-1.2521894412947039
2020-06-04,-0.6579119081429835,-1.6347922974684101,-0.6782851570341446,-1.2521894412947039
2020-06-05,-0.6579119081429835,-1.6347922974684101,-0.6782851570341446,-1.2521894412947039
2020-06-08,-0.6579119081429835,-1.6347922974684101,-0.6782851570341446,-1.2521894412947039
2020-06-09,-0.6579119081429835,-1.6347922974684101,-0.6782851570341446,-1.2521894412947039
2020-06-10,-0.6579119081429835,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-11,-0.6579119081429835,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-12,-0.6656258475416108,-1.4948915183365101,-0.6206789538621857,-1.1452064925467802
2020-06-15,-0.6656258475416108,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-16,-0.6656258475416108,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-17,-0.6656258475416108,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-18,-0.6656258475416108,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-19,-0.6656258475416108,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-22,-0.7099526321164916,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-23,-0.7099526321164916,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-24,-0.7099526321164916,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-25,-0.7099526321164916,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-26,-0.7099526321164916,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-29,-0.7099526321164916,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-06-30,-0.7099526321164916,-1.5662296446795847,-0.6500534764740399,-1.1997591773973666
2020-07-01,-0.7099526321164916,-1.4948915183365101,-0.6206789538621857,-1.1452064925467802
2020-07-02,-0.7099526321164916,-1.4948915183365101,-0.6206789538621857,-1.1452064925467802
2020-07-06,-0.6656258475416108,-1.4948915183365101,-0.6206789538621857,-1.1452064925467802
2020-07-07,-0.6656258475416108,-1.4948915183365101,-0.6206789538621857,-1.1452064925467802
2020-07-08,-0.6656258475416108,-1.4948915183365101,-0.6206789538621857,-1.1452064925467802
2020-07-09,-0.6656258475416108,-1.4948915183365101,-0.6206789538621857,-1.1452064925467802
2020-07-10,-0.6656258475416108,-1.4948915183365101,-0.6206789538621857,-1.1452064925467802
2020-07-13,-0.6656258475416108,-1.5320155298618265,-0.6359653115490806,-1.173595442536728
2020-07-14,-0.6656258475416108,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-07-15,-0.6656258475416108,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-07-16,-0.6656258475416108,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-07-17,-0.6656258475416108,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-07-20,-0.6656258475416108,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-07-21,-0.6656258475416108,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-07-22,-0.6656258475416108,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-07-23,-0.6656258475416108,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-07-24,-0.6656258475416108,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-07-27,-0.6656258475416108,-1.6994441288592546,-0.704906499371551,-1.301629077064173
2020-07-28,-0.6656258475416108,-1.6994441288592546,-0.704906499371551,-1.301629077064173
2020-07-29,-0.6656258475416108,-1.6994441288592546,-0.704906499371551,-1.301629077064173
2020-07-30,-0.6656258475416108,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-07-31,-0.6656258475416108,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-08-03,-0.6656258475416108,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-08-04,-0.6656258475416108,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-08-05,-0.6656258475416108,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-08-06,-0.6656258475416108,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-08-07,-0.7099526321164916,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-08-10,-0.7099526321164916,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-08-11,-0.7099526321164916,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-08-12,-0.7099526321164916,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-08-13,-0.7099526321164916,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-08-14,-0.7099526321164916,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-08-17,-0.7099526321164916,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-08-18,-0.7099526321164916,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-08-19,-0.7684530400748182,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-08-20,-0.7684530400748182,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-08-21,-0.7684530400748182,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-08-24,-0.7099526321164916,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-08-25,-0.7099526321164916,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-08-26,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-08-27,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-08-28,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-08-31,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-01,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-02,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-03,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-04,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-08,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-09,-0.7684530400748182,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-10,-0.7684530400748182,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-11,-0.7684530400748182,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-14,-0.7684530400748182,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-15,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-16,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-17,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-18,-0.7014534561462413,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-21,-0.7051689624981841,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-22,-0.7051689624981841,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-23,-0.7051689624981841,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-24,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-25,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-28,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-29,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-09-30,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-10-01,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-10-02,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-10-05,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-10-06,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-10-07,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-10-08,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-10-09,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-10-12,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-10-13,-0.6617119360357228,-1.6523393319412063,-0.685510406522943,-1.265607761773901
2020-10-14,-0.6617119360357228,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-10-15,-0.6617119360357228,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-10-16,-0.6617119360357228,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-10-19,-0.6617119360357228,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-10-20,-0.6617119360357228,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-10-21,-0.6617119360357228,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-10-22,-0.6617119360357228,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-10-23,-0.6617119360357228,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-10-26,-0.6617119360357228,-1.5926443377383728,-0.6609301147923645,-1.2199586485599694
2020-10-27,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-10-28,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-10-29,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-10-30,-0.6617119360357228,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-11-02,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-03,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-04,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-05,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-06,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-09,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-10,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-11,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-12,-0.7051689624981841,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-13,-0.7051689624981841,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-16,-0.7051689624981841,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-17,-0.7051689624981841,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2020-11-18,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-11-19,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-11-20,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-11-23,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-11-24,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-11-25,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-11-27,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-11-30,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-01,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-02,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-03,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-04,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-07,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-08,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-09,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-10,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-11,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-14,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-15,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-16,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-17,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-18,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-21,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-22,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-23,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-24,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-28,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-29,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-30,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2020-12-31,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-04,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-05,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-06,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-07,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-08,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-11,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-12,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-13,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-14,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-15,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-19,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-20,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-21,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-22,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-25,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-26,-0.7051689624981841,-1.5183872663867635,-0.6303536736475842,-1.1631738292910916
2021-01-27,-0.7051689624981841,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-01-28,-0.7051689624981841,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-01-29,-0.7051689624981841,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-01,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-02,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-03,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-04,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-05,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-08,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-09,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-10,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-11,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-12,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-16,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-17,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-18,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-19,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-22,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-23,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-24,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-25,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-02-26,-0.7343720334111,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-03-01,-0.7343720334111,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-02,-0.6893208640436875,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-03,-0.6893208640436875,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-04,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-05,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-08,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-09,-0.6893208640436875,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-10,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-11,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-12,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-15,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-16,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-17,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-18,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-19,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-22,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-23,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-24,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-25,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-26,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-29,-0.6617119360357228,-1.5549042656160101,-0.645390085094921,-1.1910985934075742
2021-03-30,-0.6617119360357228,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-03-31,-0.6617119360357228,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-04-01,-0.6617119360357228,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-04-05,-0.6617119360357228,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-04-06,-0.6617119360357228,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-04-07,-0.6429900290756291,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-04-08,-0.6218091194302968,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-04-09,-0.6218091194302968,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-04-12,-0.6218091194302968,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-04-13,-0.6218091194302968,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-04-14,-0.6218091194302968,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-04-15,-0.5804035906644172,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-04-16,-0.5804035906644172,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-04-19,-0.5804035906644172,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-04-20,-0.5804035906644172,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-04-21,-0.5804035906644172,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-04-22,-0.5515484455369414,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-04-23,-0.5515484455369414,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-04-26,-0.5515484455369414,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-04-27,-0.5515484455369414,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-04-28,-0.5515484455369414,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-04-29,-0.5515484455369414,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-04-30,-0.5515484455369414,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-05-03,-0.5515484455369414,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-05-04,-0.5380659783744289,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-05-05,-0.5380659783744289,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-05-06,-0.5380659783744289,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-05-07,-0.5380659783744289,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-05-10,-0.5380659783744289,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-05-11,-0.5380659783744289,-1.578071861605973,-0.6549296834437293,-1.2088149903410756
2021-05-12,-0.5216973299423365,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-05-13,-0.5350424711064075,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-05-14,-0.5350424711064075,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-05-17,-0.5350424711064075,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-05-18,-0.5350424711064075,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-05-19,-0.5350424711064075,-1.6353522637454865,-0.6785157313835289,-1.2526176508007036
2021-05-20,-0.5350424711064075,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-05-21,-0.5350424711064075,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-05-24,-0.5350424711064075,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-05-25,-0.5350424711064075,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-05-26,-0.5350424711064075,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-05-27,-0.5350424711064075,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-05-28,-0.5350424711064075,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-06-01,-0.5350424711064075,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-02,-0.5350424711064075,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-03,-0.5350424711064075,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-04,-0.5350424711064075,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-07,-0.5350424711064075,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-08,-0.5350424711064075,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-09,-0.5350424711064075,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-10,-0.5350424711064075,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-11,-0.5350424711064075,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-14,-0.5339193555140468,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-15,-0.5339193555140468,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-06-16,-0.5339193555140468,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-06-17,-0.5339193555140468,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-06-18,-0.5339193555140468,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-06-21,-0.5429923497884904,-1.657080006335171,-0.6874624489204578,-1.2692329833692857
2021-06-22,-0.5339193555140468,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-23,-0.5339193555140468,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-24,-0.5339193555140468,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-06-25,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-06-28,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-06-29,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-06-30,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-07-01,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-07-02,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-07-06,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-07-07,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-07-08,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-07-09,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-07-12,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-07-13,-0.5339193555140468,-1.6969725964346352,-0.7038888095496489,-1.2997390816806407
2021-07-14,-0.5339193555140468,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-07-15,-0.5339193555140468,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-07-16,-0.5339193555140468,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-07-19,-0.5339193555140468,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-07-20,-0.5429923497884904,-1.685108349006729,-0.6990035311969816,-1.2906664218828297
2021-07-21,-0.5473885538916193,-1.6574598794925202,-0.6876188672793663,-1.2695234746072588
2021-07-22,-0.5473885538916193,-1.6574598794925202,-0.6876188672793663,-1.2695234746072588
2021-07-23,-0.5473885538916193,-1.6574598794925202,-0.6876188672793663,-1.2695234746072588
2021-07-26,-0.5473885538916193,-1.6574598794925202,-0.6876188672793663,-1.2695234746072588
2021-07-27,-0.5473885538916193,-1.641894100725335,-0.6812094289634666,-1.2576202320205878
2021-07-28,-0.5473885538916193,-1.641894100725335,-0.6812094289634666,-1.2576202320205878
2021-07-29,-0.5473885538916193,-1.641894100725335,-0.6812094289634666,-1.2576202320205878
2021-07-30,-0.5473885538916193,-1.641894100725335,-0.6812094289634666,-1.2576202320205878
2021-08-02,-0.5473885538916193,-1.641894100725335,-0.6812094289634666,-1.2576202320205878
2021-08-03,-0.5473885538916193,-1.641894100725335,-0.6812094289634666,-1.2576202320205878
2021-08-04,-0.5473885538916193,-1.641894100725335,-0.6812094289634666,-1.2576202320205878
2021-08-05,-0.5515484455369414,-1.641894100725335,-0.6812094289634666,-1.2576202320205878
2021-08-06,-0.5515484455369414,-1.641894100725335,-0.6812094289634666,-1.2576202320205878
2021-08-09,-0.5473885538916193,-1.641894100725335,-0.6812094289634666,-1.2576202320205878
2021-08-10,-0.5473885538916193,-1.641894100725335,-0.6812094289634666,-1.2576202320205878
