Date,Ensemble,Equity,Bonds,60/40
2020-07-15,-2.192207370196841,-2.1550894144636215,-0.8925251463851137,-1.6500637072322184
2020-07-16,-2.192207370196841,-2.1550894144636215,-0.8925251463851137,-1.6500637072322184
2020-07-17,-2.192207370196841,-2.1550894144636215,-0.8925251463851137,-1.6500637072322184
2020-07-20,-2.192207370196841,-2.1550894144636215,-0.8925251463851137,-1.6500637072322184
2020-07-21,-2.192207370196841,-2.175361109903349,-0.9008723150955901,-1.665565591980246
2020-07-22,-2.192207370196841,-2.175361109903349,-0.9008723150955901,-1.665565591980246
2020-07-23,-2.192207370196841,-2.175361109903349,-0.9008723150955901,-1.665565591980246
2020-07-24,-2.192207370196841,-2.175361109903349,-0.9008723150955901,-1.665565591980246
2020-07-27,-2.192207370196841,-2.257577228587911,-0.9347260110245272,-1.7284367415625577
2020-07-28,-2.192207370196841,-2.257577228587911,-0.9347260110245272,-1.7284367415625577
2020-07-29,-2.192207370196841,-2.257577228587911,-0.9347260110245272,-1.7284367415625577
2020-07-30,-2.192207370196841,-2.224197547321149,-0.9209814363852722,-1.7029111029467987
2020-07-31,-2.192207370196841,-2.224197547321149,-0.9209814363852722,-1.7029111029467987
2020-08-03,-2.192207370196841,-2.224197547321149,-0.9209814363852722,-1.7029111029467987
2020-08-04,-2.192207370196841,-2.224197547321149,-0.9209814363852722,-1.7029111029467987
2020-08-05,-2.192207370196841,-2.1137829048127514,-0.8755165835876967,-1.61847637632273
2020-08-06,-2.192207370196841,-2.1137829048127514,-0.8755165835876967,-1.61847637632273
2020-08-07,-2.2169607534501403,-2.1137829048127514,-0.8755165835876967,-1.61847637632273
2020-08-10,-2.2169607534501403,-2.1137829048127514,-0.8755165835876967,-1.61847637632273
2020-08-11,-2.2169607534501403,-2.1137829048127514,-0.8755165835876967,-1.61847637632273
2020-08-12,-2.2169607534501403,-2.1137829048127514,-0.8755165835876967,-1.61847637632273
2020-08-13,-2.2169607534501403,-2.1137829048127514,-0.8755165835876967,-1.61847637632273
2020-08-14,-2.2169607534501403,-2.1137829048127514,-0.8755165835876967,-1.61847637632273
2020-08-17,-2.2169607534501403,-2.1137829048127514,-0.8755165835876967,-1.61847637632273
2020-08-18,-2.2169607534501403,-2.1137829048127514,-0.8755165835876967,-1.61847637632273
2020-08-19,-2.238363441038774,-2.1137829048127514,-0.8755165835876967,-1.61847637632273
2020-08-20,-2.238363441038774,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-08-21,-2.238363441038774,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-08-24,-2.229549700422959,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-08-25,-2.229549700422959,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-08-26,-2.229549700422959,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-08-27,-2.229549700422959,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-08-28,-2.229549700422959,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-08-31,-2.229549700422959,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-01,-2.229549700422959,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-02,-2.229549700422959,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-03,-2.229549700422959,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-04,-2.229549700422959,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-08,-2.229549700422959,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-09,-2.2656187605522695,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-10,-2.2656187605522695,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-11,-2.2656187605522695,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-14,-2.2656187605522695,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-15,-2.161932945219654,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-16,-2.161932945219654,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-17,-2.161932945219654,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-18,-2.161932945219654,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-21,-2.161932945219654,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-22,-2.161932945219654,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-23,-2.161932945219654,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-24,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-25,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-28,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-29,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-09-30,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-10-01,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-10-02,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-10-05,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-10-06,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-10-07,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-10-08,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-10-09,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-10-12,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-10-13,-2.1526248035678273,-2.11853322907571,-0.8774725994606795,-1.6221089772296977
2020-10-14,-2.1526248035678273,-2.069313503621278,-0.8572056536853254,-1.5844703636468973
2020-10-15,-2.1526248035678273,-2.069313503621278,-0.8572056536853254,-1.5844703636468973
2020-10-16,-2.1526248035678273,-2.069313503621278,-0.8572056536853254,-1.5844703636468973
2020-10-19,-2.1526248035678273,-2.069313503621278,-0.8572056536853254,-1.5844703636468973
2020-10-20,-2.1526248035678273,-2.069313503621278,-0.8572056536853254,-1.5844703636468973
2020-10-21,-2.1526248035678273,-2.069313503621278,-0.8572056536853254,-1.5844703636468973
2020-10-22,-2.1526248035678273,-2.069313503621278,-0.8572056536853254,-1.5844703636468973
2020-10-23,-2.1526248035678273,-2.069313503621278,-0.8572056536853254,-1.5844703636468973
2020-10-26,-2.1526248035678273,-2.069313503621278,-0.8572056536853254,-1.5844703636468973
2020-10-27,-2.1526248035678273,-1.9857415285239246,-0.822793663939356,-1.520562382690097
2020-10-28,-2.1526248035678273,-1.9857415285239246,-0.822793663939356,-1.520562382690097
2020-10-29,-2.1526248035678273,-1.9857415285239246,-0.822793663939356,-1.520562382690097
2020-10-30,-2.1526248035678273,-1.9720268355034258,-0.8171464374015037,-1.510074676262657
2020-11-02,-2.1526248035678273,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-03,-2.1526248035678273,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-04,-2.1526248035678273,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-05,-2.1526248035678273,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-06,-2.1526248035678273,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-09,-2.1526248035678273,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-10,-2.1526248035678273,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-11,-2.1526248035678273,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-12,-2.1706246603996147,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-13,-2.1706246603996147,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-16,-2.1706246603996147,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-17,-2.1706246603996147,-2.012181031729796,-0.8336805182005975,-1.5407808263181166
2020-11-18,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-11-19,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-11-20,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-11-23,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-11-24,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-11-25,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-11-27,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-11-30,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-12-01,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-12-02,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-12-03,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-12-04,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-12-07,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-12-08,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-12-09,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-12-10,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-12-11,-2.1706246603996147,-1.994548653876486,-0.8264201273198228,-1.5272972432538205
2020-12-14,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-15,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-16,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-17,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-18,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-21,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-22,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-23,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-24,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-28,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-29,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-30,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2020-12-31,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-04,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-05,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-06,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-07,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-08,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-11,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-12,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-13,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-14,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-15,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-19,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-20,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-21,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-22,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-25,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-26,-2.1706246603996147,-2.0083689414800006,-0.8321108339800934,-1.5378656984800378
2021-01-27,-2.1706246603996147,-2.0315907546917056,-0.8416727570672663,-1.55562355564193
2021-01-28,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-01-29,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-01,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-02,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-03,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-04,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-05,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-08,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-09,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-10,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-11,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-12,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-16,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-17,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-18,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-19,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-22,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-23,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-24,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-25,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-02-26,-2.1706246603996147,-2.034948299766126,-0.8430552756273216,-1.5581910901106044
2021-03-01,-2.1706246603996147,-2.0290997331306118,-0.840647042306816,-1.5537186568010934
2021-03-02,-2.073277531086445,-2.0290997331306118,-0.840647042306816,-1.5537186568010934
2021-03-03,-2.073277531086445,-2.0290997331306118,-0.840647042306816,-1.5537186568010934
2021-03-04,-2.008486902355009,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-05,-2.008486902355009,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-08,-2.008486902355009,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-09,-2.0843993373299083,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-10,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-11,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-12,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-15,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-16,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-17,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-18,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-19,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-22,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-23,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-24,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-25,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-26,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-29,-1.799116096967983,-2.0186214752475817,-0.8363324655314502,-1.5457058713611287
2021-03-30,-1.799116096967983,-2.0419787287157045,-0.8459501581359716,-1.563567300483811
2021-03-31,-1.799116096967983,-2.0419787287157045,-0.8459501581359716,-1.563567300483811
2021-04-01,-1.799116096967983,-2.0419787287157045,-0.8459501581359716,-1.563567300483811
2021-04-05,-1.799116096967983,-2.0476665842468855,-0.8482922162958697,-1.567916837066479
2021-04-06,-1.799116096967983,-2.0476665842468855,-0.8482922162958697,-1.567916837066479
2021-04-07,-1.7709952199943375,-2.0476665842468855,-0.8482922162958697,-1.567916837066479
2021-04-08,-1.7343542103298824,-2.0476665842468855,-0.8482922162958697,-1.567916837066479
2021-04-09,-1.7343542103298824,-2.152907910902624,-0.8916268802129386,-1.6483954986267493
2021-04-12,-1.7343542103298824,-2.152907910902624,-0.8916268802129386,-1.6483954986267493
2021-04-13,-1.7343542103298824,-2.152907910902624,-0.8916268802129386,-1.6483954986267493
2021-04-14,-1.7343542103298824,-2.152907910902624,-0.8916268802129386,-1.6483954986267493
2021-04-15,-1.6674052675035775,-2.152907910902624,-0.8916268802129386,-1.6483954986267493
2021-04-16,-1.6674052675035775,-2.152907910902624,-0.8916268802129386,-1.6483954986267493
2021-04-19,-1.6674052675035775,-2.152907910902624,-0.8916268802129386,-1.6483954986267493
2021-04-20,-1.6674052675035775,-2.152907910902624,-0.8916268802129386,-1.6483954986267493
2021-04-21,-1.6674052675035775,-2.1330137062891352,-0.883435148901502,-1.6331822833340817
2021-04-22,-0.8683280278031237,-2.1330137062891352,-0.883435148901502,-1.6331822833340817
2021-04-23,-0.8683280278031237,-2.1330137062891352,-0.883435148901502,-1.6331822833340817
2021-04-26,-0.8683280278031237,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-04-27,-0.8683280278031237,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-04-28,-0.8683280278031237,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-04-29,-0.8683280278031237,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-04-30,-0.8683280278031237,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-05-03,-0.8683280278031237,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-05-04,-0.8634131689541078,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-05-05,-0.8634131689541078,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-05-06,-0.8634131689541078,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-05-07,-0.8634131689541078,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-05-10,-0.8634131689541078,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-05-11,-0.8634131689541078,-2.0813441082225195,-0.8621594320505422,-1.593670237753728
2021-05-12,-0.8533164714945995,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-13,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-14,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-17,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-18,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-19,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-20,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-21,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-24,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-25,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-26,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-27,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-05-28,-0.8546203282102902,-2.155366643188753,-0.8926392993895794,-1.6502757056690829
2021-06-01,-0.8546203282102902,-2.1570494996070724,-0.8933322402677113,-1.6515625958713278
2021-06-02,-0.8546203282102902,-2.1570494996070724,-0.8933322402677113,-1.6515625958713278
2021-06-03,-0.8546203282102902,-2.1570494996070724,-0.8933322402677113,-1.6515625958713278
2021-06-04,-0.8546203282102902,-2.1570494996070724,-0.8933322402677113,-1.6515625958713278
2021-06-07,-0.8546203282102902,-2.1570494996070724,-0.8933322402677113,-1.6515625958713278
2021-06-08,-0.8546203282102902,-2.1570494996070724,-0.8933322402677113,-1.6515625958713278
2021-06-09,-0.8546203282102902,-2.1570494996070724,-0.8933322402677113,-1.6515625958713278
2021-06-10,-0.8546203282102902,-2.1570494996070724,-0.8933322402677113,-1.6515625958713278
2021-06-11,-0.8546203282102902,-2.1570494996070724,-0.8933322402677113,-1.6515625958713278
2021-06-14,-0.8276567164656811,-2.1570494996070724,-0.8933322402677113,-1.6515625958713278
2021-06-15,-0.8276567164656811,-2.125683393457699,-0.8804167847944399,-1.6275767499923952
2021-06-16,-0.8276567164656811,-2.125683393457699,-0.8804167847944399,-1.6275767499923952
2021-06-17,-0.8276567164656811,-2.125683393457699,-0.8804167847944399,-1.6275767499923952
2021-06-18,-0.8276567164656811,-2.125683393457699,-0.8804167847944399,-1.6275767499923952
2021-06-21,-0.8378344725193084,-2.125683393457699,-0.8804167847944399,-1.6275767499923952
2021-06-22,-0.8215365727249988,-2.2349684582813034,-0.9254165173688653,-1.7111476819163283
2021-06-23,-0.8215365727249988,-2.2349684582813034,-0.9254165173688653,-1.7111476819163283
2021-06-24,-0.8215365727249988,-2.2349684582813034,-0.9254165173688653,-1.7111476819163283
2021-06-25,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-06-28,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-06-29,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-06-30,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-07-01,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-07-02,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-07-06,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-07-07,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-07-08,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-07-09,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-07-12,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-07-13,-0.8215365727249988,-2.2966993005732386,-0.9508350994890737,-1.7583536201395724
2021-07-14,-0.8215365727249988,-2.21923540657907,-0.9189382019620632,-1.6991165247322673
2021-07-15,-0.8215365727249988,-2.21923540657907,-0.9189382019620632,-1.6991165247322673
2021-07-16,-0.8215365727249988,-2.21923540657907,-0.9189382019620632,-1.6991165247322673
2021-07-19,-0.8215365727249988,-2.21923540657907,-0.9189382019620632,-1.6991165247322673
2021-07-20,-0.8422993508640264,-2.21923540657907,-0.9189382019620632,-1.6991165247322673
2021-07-21,-0.8483648902306724,-2.202160545109429,-0.9119073766510346,-1.6860592777260714
2021-07-22,-0.8483648902306724,-2.202160545109429,-0.9119073766510346,-1.6860592777260714
2021-07-23,-0.8483648902306724,-2.202160545109429,-0.9119073766510346,-1.6860592777260714
2021-07-26,-0.8483648902306724,-2.202160545109429,-0.9119073766510346,-1.6860592777260714
2021-07-27,-0.8483648902306724,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-07-28,-0.8483648902306724,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-07-29,-0.8483648902306724,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-07-30,-0.8483648902306724,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-02,-0.8483648902306724,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-03,-0.8483648902306724,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-04,-0.8483648902306724,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-05,-0.8544588806534298,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-06,-0.8544588806534298,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-09,-0.8202407995656522,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-10,-0.8202407995656522,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-11,-0.8320093760524555,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-12,-0.8320093760524555,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-13,-0.8496211207867693,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-16,-0.8496211207867693,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-17,-0.8496211207867693,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-18,-0.8496211207867693,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-19,-0.8127087584865065,-2.1174893546908957,-0.8770427688316386,-1.6213107203471928
2021-08-20,-0.8127087584865065,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-08-23,-0.8400263268038358,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-08-24,-0.8400263268038358,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-08-25,-0.8400263268038358,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-08-26,-0.8400263268038358,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-08-27,-0.8400263268038358,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-08-30,-0.8340230049024869,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-08-31,-0.8340230049024869,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-01,-0.8340230049024869,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-02,-0.8340230049024869,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-03,-0.8340230049024869,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-07,-0.8340230049024869,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-08,-0.8340230049024869,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-09,-0.7823648693994458,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-10,-0.7823648693994458,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-13,-0.7823648693994458,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-14,-0.7823648693994458,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-15,-0.7823648693994458,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-16,-0.7823648693994458,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-17,-0.7823648693994458,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-20,-0.7823648693994458,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-21,-0.7730523774175945,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-22,-0.7730523774175945,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
2021-09-23,-0.7891630255796935,-2.1132868539842815,-0.8753123273642093,-1.6180970433362525
